t,px,py,pz,vx,vy,vz,ax,ay,az,yaw
32.5,17.346516975603464,14.815325108927066,-10,-1.551457217424989,0.2457266830693194,0,nan,nan,nan,0
32.6,17.191245428436172,14.839084994444825,-10,-1.55394534681808,0.22946668467290982,0,nan,nan,nan,0
32.7,17.035733586514567,14.861217607071653,-10,-1.5562630685925198,0.2131815226686721,0,nan,nan,nan,0
32.8,16.879998503464563,14.881720519717168,-10,-1.5584101285839977,0.19687298290813599,0,nan,nan,nan,0
32.9,16.724057257393003,14.900591484005947,-10,-1.5603862913431905,0.18054285380646742,0,nan,nan,nan,0
33.0,16.5679269490148,14.9178284305241,-10,-1.5621913401615823,0.1641929261463453,0,nan,nan,nan,0
33.1,16.411624699777715,14.9334294690462,-10,-1.5638250770952287,0.14782499288158546,0,nan,nan,nan,0
33.2,16.25516764998473,14.947392888742566,-10,-1.5652873229864652,0.1314408489405199,0,nan,nan,nan,0
33.3,16.098572956914474,14.959717158366871,-10,-1.5665779174835515,0.11504229102916431,0,nan,nan,nan,0
33.4,15.941857792939704,14.970400926424073,-10,-1.5676967190582567,0.09863111743418891,0,nan,nan,nan,0
33.5,15.785039343644156,14.979443021318607,-10,-1.568643605021381,0.08220912782571446,0,nan,nan,nan,0
33.6,15.628134805937993,14.986842451482875,-10,-1.5694184715362083,0.06577812305996163,0,nan,nan,nan,0
33.7,15.471161386171923,14.992598405485975,-10,-1.5700212336298927,0.04933990498176319,0,nan,nan,nan,0
33.8,15.314136298250355,14.996710252122682,-10,-1.5704518252027784,0.032896276226973664,0,nan,nan,nan,0
33.9,15.157076761743689,14.999177540482682,-10,-1.5707101990356473,0.016449040024788152,0,nan,nan,nan,0
34.0,15.000000000000004,15.0,-10,-1.5707963267948963,4.449703844869527e-16,0,nan,nan,nan,0
34.1,14.84292323825631,14.999177540482682,-10,-1.5707101990356473,-0.016449040024788312,0,nan,nan,nan,0
34.2,14.685863701749646,14.996710252122682,-10,-1.5704518252027784,-0.03289627622697346,0,nan,nan,nan,0
34.3,14.528838613828075,14.992598405485975,-10,-1.5700212336298927,-0.04933990498176335,0,nan,nan,nan,0
34.4,14.371865194062005,14.986842451482875,-10,-1.5694184715362083,-0.06577812305996178,0,nan,nan,nan,0
34.5,14.214960656355846,14.979443021318607,-10,-1.568643605021381,-0.08220912782571427,0,nan,nan,nan,0
34.6,14.058142207060296,14.970400926424073,-10,-1.5676967190582567,-0.09863111743418905,0,nan,nan,nan,0
34.7,13.901427043085524,14.959717158366871,-10,-1.5665779174835515,-0.11504229102916447,0,nan,nan,nan,0
34.8,13.744832350015267,14.947392888742566,-10,-1.5652873229864652,-0.13144084894052008,0,nan,nan,nan,0
34.9,13.588375300222287,14.9334294690462,-10,-1.5638250770952287,-0.1478249928815853,0,nan,nan,nan,0
35.0,13.432073050985199,14.917828430524102,-10,-1.5621913401615823,-0.16419292614634515,0,nan,nan,nan,0
35.1,13.275942742606999,14.900591484005947,-10,-1.5603862913431905,-0.18054285380646726,0,nan,nan,nan,0
35.2,13.120001496535437,14.881720519717168,-10,-1.5584101285839977,-0.1968729829081358,0,nan,nan,nan,0
35.3,12.964266413485433,14.861217607071653,-10,-1.5562630685925198,-0.21318152266867224,0,nan,nan,nan,0
35.400000000000006,12.808754571563824,14.839084994444825,-10,-1.55394534681808,-0.22946668467291034,0,nan,nan,nan,0
35.5,12.653483024396538,14.815325108927066,-10,-1.551457217424989,-0.24572668306931922,0,nan,nan,nan,0
35.6,12.498468799258466,14.789940556057575,-10,-1.5487989532646738,-0.26195973476584183,0,nan,nan,nan,0
35.7,12.343728895206251,14.76293411953863,-10,-1.5459708458457553,-0.2781640596254295,0,nan,nan,nan,0
35.8,12.189280281214131,14.73430876093033,-10,-1.542973205302082,-0.29433788066125516,0,nan,nan,nan,0
35.900000000000006,12.035139894313104,14.704067619325826,-10,-1.539806360358719,-0.3104794242315803,0,nan,nan,nan,0
36.0,11.88132463773361,14.672214011007085,-10,-1.5364706582959031,-0.32658692023425256,0,nan,nan,nan,0
36.1,11.727851379051861,14.63875142908121,-10,-1.5329664649109538,-0.34265860230082146,0,nan,nan,nan,0
36.2,11.574736948340163,14.603683543097404,-10,-1.5292941644781655,-0.3586927079902366,0,nan,nan,nan,0
36.3,11.421998136321285,14.567014198644541,-10,-1.525454159706663,-0.3746874789821212,0,nan,nan,nan,0
36.400000000000006,11.269651692527177,14.528747416929466,-10,-1.521446871696243,-0.39064116126959125,0,nan,nan,nan,0
36.5,11.117714323462192,14.488887394336025,-10,-1.5172727398911938,-0.4065520053516021,0,nan,nan,nan,0
36.6,10.966202690771013,14.447438501964871,-10,-1.5129322220321055,-0.422418266424802,0,nan,nan,nan,0
36.7,10.815133409411565,14.404405285154148,-10,-1.5084257941056753,-0.43823820457486634,0,nan,nan,nan,0
36.8,10.664523045832924,14.359792462981009,-10,-1.5037539502925072,-0.4540100849673046,0,nan,nan,nan,0
36.900000000000006,10.514388116158699,14.313604927744151,-10,-1.498917202912923,-0.4697321780376969,0,nan,nan,nan,0
37.0,10.364745084375791,14.265847744427305,-10,-1.493916082370778,-0.4854027596813665,0,nan,nan,nan,0
37.1,10.215610360528952,14.216526150143785,-10,-1.4887511370952966,-0.5010201114424455,0,nan,nan,nan,0
37.2,10.067000298921254,14.165645553562216,-10,-1.4834229334809323,-0.516582520702321,0,nan,nan,nan,0
37.3,9.918931196320628,14.113211534313383,-10,-1.4779320558252553,-0.5320882808674466,0,nan,nan,nan,0
37.400000000000006,9.77141929017277,14.059229842378372,-10,-1.472279106264876,-0.5475356915564845,0,nan,nan,nan,0
37.5,9.624480756820496,14.003706397458027,-10,-1.4664647047094175,-0.5629230587867764,0,nan,nan,nan,0
37.6,9.47813170972983,13.94664728832377,-10,-1.4604894887735322,-0.5782486951601065,0,nan,nan,nan,0
37.7,9.332388197722995,13.888058772149922,-10,-1.4543541137069826,-0.5935109200477414,0,nan,nan,nan,0
37.8,9.187266203218456,13.82794727382751,-10,-1.4480592523227835,-0.6087080597747333,0,nan,nan,nan,0
37.900000000000006,9.042781640478287,13.766319385259715,-10,-1.4416055949234226,-0.6238384478034551,0,nan,nan,nan,0
38.0,8.898950353863,13.703181864639015,-10,-1.4349938492251606,-0.6389004249163536,0,nan,nan,nan,0
38.1,8.755788116093978,13.638541635706027,-10,-1.4282247402804191,-0.6538923393979079,0,nan,nan,nan,0
38.2,8.613310626523909,13.572405786990291,-10,-1.4212990103982763,-0.6688125472157495,0,nan,nan,nan,0
38.3,8.471533509415089,13.504781571032902,-10,-1.4142174190630596,-0.6836594122009565,0,nan,nan,nan,0
38.400000000000006,8.330472312226085,13.435676403591192,-10,-1.4069807428510608,-0.698431306227475,0,nan,nan,nan,0
38.5,8.190142503906799,13.365097862825518,-10,-1.3995897753453763,-0.7131266093906594,0,nan,nan,nan,0
38.6,8.050559473202071,13.29305368846822,-10,-1.3920453270488822,-0.7277437101849185,0,nan,nan,nan,0
38.7,7.911738526964185,13.21955178097488,-10,-1.3843482252953516,-0.7422810056804293,0,nan,nan,nan,0
38.8,7.773694888474268,13.144600200657951,-10,-1.3764993141587314,-0.7567369016989203,0,nan,nan,nan,0
38.900000000000006,7.636443695772888,13.068207166802843,-10,-1.3684994543605766,-0.77110981298849,0,nan,nan,nan,0
39.0,7.5000000000000036,12.99038105676658,-10,-1.3603495231756635,-0.7853981633974478,0,nan,nan,nan,0
39.1,7.36437876374443,12.911130405059154,-10,-1.3520504143357883,-0.7996003860471571,0,nan,nan,nan,0
39.2,7.229594859403044,12.830463902407597,-10,-1.3436030379317578,-0.8137149235038587,0,nan,nan,nan,0
39.3,7.095663067549836,12.748390394802959,-10,-1.3350083203135885,-0.8277402279494639,0,nan,nan,nan,0
39.400000000000006,6.9625980753150465,12.664918882530225,-10,-1.3262672039889203,-0.8416747613512905,0,nan,nan,nan,0
39.5,6.830414474774599,12.580058519181364,-10,-1.317380647519662,-0.855516995630721,0,nan,nan,nan,0
39.6,6.699126761349834,12.49381861065149,-10,-1.308349625416872,-0.8692654128307825,0,nan,nan,nan,0
39.7,6.568749332218035,12.406208614118423,-10,-1.2991751280338948,-0.8829185052825953,0,nan,nan,nan,0
39.8,6.439296484733527,12.317238137005562,-10,-1.289858161457757,-0.8964747757707155,0,nan,nan,nan,0
39.900000000000006,6.3107824148598155,12.226916935928314,-10,-1.2803997473988338,-0.9099327376973215,0,nan,nan,nan,0
40.0,6.183221215612905,12.135254915624213,-10,-1.270800923078815,-0.9232909152452282,0,nan,nan,nan,0
40.1,6.056626875515761,12.042262127866717,-10,-1.2610627411169557,-0.9365478435397361,0,nan,nan,nan,0
40.2,5.931013277064377,11.947948770362945,-10,-1.2511862694146478,-0.9497020688092642,0,nan,nan,nan,0
40.3,5.8063941952053515,11.852325185635355,-10,-1.2411725910383105,-0.9627521485447782,0,nan,nan,nan,0
40.400000000000006,5.68278329582534,11.755401859887593,-10,-1.2310228041006217,-0.9756966516579738,0,nan,nan,nan,0
40.5,5.560194134252441,11.657189421854564,-10,-1.2207380216400983,-0.9885341586382121,0,nan,nan,nan,0
40.6,5.438640153769654,11.557698641636838,-10,-1.210319371499034,-1.0012632617081896,0,nan,nan,nan,0
40.7,5.318134684140739,11.45694042951963,-10,-1.1997679961998253,-1.0138825649783092,0,nan,nan,nan,0
40.8,5.198690940148417,11.354925834776346,-10,-1.1890850528196772,-1.0263906845997606,0,nan,nan,nan,0
40.900000000000006,5.0803220201452195,11.25166604445689,-10,-1.1782717128637163,-1.0387862489162738,0,nan,nan,nan,0
41.0,4.963040904617131,11.147172382160917,-10,-1.1673291621365256,-1.0510678986145359,0,nan,nan,nan,0
41.1,4.846860454760085,11.041456306796011,-10,-1.1562586006121012,-1.0632342868732576,0,nan,nan,nan,0
41.2,4.731793411069669,10.934529411321172,-10,-1.1450612423022706,-1.0752840795108614,0,nan,nan,nan,0
41.3,4.617852391943899,10.826403421475433,-10,-1.133738315123554,-1.0872159551317964,0,nan,nan,nan,0
41.400000000000006,4.5050498922995175,10.717090194492048,-10,-1.122291060762514,-1.0990286052714415,0,nan,nan,nan,0
41.5,4.3933982822017885,10.606601717798213,-10,-1.1107207345395915,-1.1107207345395913,0,nan,nan,nan,0
41.6,4.282909805507948,10.494950107700479,-10,-1.099028605271441,-1.1222910607625145,0,nan,nan,nan,0
41.7,4.173596578524567,10.382147608056101,-10,-1.0872159551317964,-1.133738315123554,0,nan,nan,nan,0
41.8,4.065470588678824,10.268206588930328,-10,-1.075284079510861,-1.145061242302271,0,nan,nan,nan,0
41.900000000000006,3.95854369320398,10.153139545239906,-10,-1.0632342868732567,-1.156258600612102,0,nan,nan,nan,0
42.0,3.8528276178390897,10.036959095382874,-10,-1.0510678986145365,-1.167329162136525,0,nan,nan,nan,0
42.1,3.7483339555431066,9.919677979854777,-10,-1.0387862489162736,-1.1782717128637166,0,nan,nan,nan,0
42.2,3.645074165223651,9.80130905985158,-10,-1.0263906845997601,-1.1890850528196777,0,nan,nan,nan,0
42.3,3.5430595704803665,9.681865315859257,-10,-1.0138825649783088,-1.1997679961998255,0,nan,nan,nan,0
42.400000000000006,3.4423013583631636,9.561359846230348,-10,-1.0012632617081898,-1.2103193714990337,0,nan,nan,nan,0
42.5,3.3428105781454356,9.43980586574756,-10,-0.9885341586382125,-1.2207380216400983,0,nan,nan,nan,0
42.6,3.2445981401124016,9.317216704174653,-10,-0.9756966516579731,-1.2310228041006224,0,nan,nan,nan,0
42.7,3.1476748143646436,9.193605804794645,-10,-0.9627521485447779,-1.2411725910383105,0,nan,nan,nan,0
42.8,3.0520512296370566,9.068986722935625,-10,-0.9497020688092643,-1.2511862694146474,0,nan,nan,nan,0
42.900000000000006,2.957737872133281,8.943373124484236,-10,-0.9365478435397356,-1.2610627411169557,0,nan,nan,nan,0
43.0,2.864745084375789,8.816778784387099,-10,-0.9232909152452285,-1.2708009230788149,0,nan,nan,nan,0
43.1,2.7730830640716846,8.689217585140181,-10,-0.9099327376973212,-1.280399747398834,0,nan,nan,nan,0
43.2,2.6827618629944396,8.560703515266475,-10,-0.8964747757707159,-1.2898581614577567,0,nan,nan,nan,0
43.3,2.5937913858815715,8.431250667781956,-10,-0.8829185052825944,-1.2991751280338955,0,nan,nan,nan,0
43.400000000000006,2.5061813893485088,8.300873238650162,-10,-0.8692654128307821,-1.308349625416872,0,nan,nan,nan,0
43.5,2.4199414808186415,8.16958552522541,-10,-0.8555169956307219,-1.3173806475196617,0,nan,nan,nan,0
43.6,2.3350811174697697,8.037401924684943,-10,-0.8416747613512893,-1.3262672039889207,0,nan,nan,nan,0
43.7,2.2516096051970393,7.9043369324501604,-10,-0.8277402279494636,-1.3350083203135887,0,nan,nan,nan,0
43.8,2.1695360975924007,7.770405140596953,-10,-0.8137149235038584,-1.343603037931758,0,nan,nan,nan,0
43.900000000000006,2.0888695949408476,7.635621236255571,-10,-0.7996003860471572,-1.352050414335788,0,nan,nan,nan,0
44.0,2.00961894323342,7.499999999999999,-10,-0.7853981633974482,-1.3603495231756635,0,nan,nan,nan,0
44.1,1.9317928331971554,7.363556304227109,-10,-0.7711098129884898,-1.3684994543605766,0,nan,nan,nan,0
44.2,1.855399799342047,7.226305111525728,-10,-0.7567369016989199,-1.3764993141587316,0,nan,nan,nan,0
44.3,1.7804482190251143,7.088261473035806,-10,-0.7422810056804285,-1.384348225295352,0,nan,nan,nan,0
44.400000000000006,1.7069463115317784,6.9494405267979245,-10,-0.727743710184918,-1.3920453270488824,0,nan,nan,nan,0
44.5,1.6349021371744836,6.809857496093203,-10,-0.7131266093906596,-1.3995897753453763,0,nan,nan,nan,0
44.6,1.5643235964088102,6.6695276877739165,-10,-0.6984313062274752,-1.4069807428510606,0,nan,nan,nan,0
44.7,1.495218428967096,6.528466490584908,-10,-0.6836594122009562,-1.4142174190630599,0,nan,nan,nan,0
44.8,1.4275942130097068,6.386689373476087,-10,-0.6688125472157491,-1.4212990103982766,0,nan,nan,nan,0
44.900000000000006,1.3614583642939717,6.244211883906019,-10,-0.6538923393979077,-1.4282247402804193,0,nan,nan,nan,0
45.0,1.2968181353609847,6.1010496461370005,-10,-0.6389004249163536,-1.4349938492251606,0,nan,nan,nan,0
45.1,1.2336806147402832,5.957218359521709,-10,-0.6238384478034547,-1.4416055949234228,0,nan,nan,nan,0
45.2,1.17205272617249,5.812733796781542,-10,-0.6087080597747332,-1.4480592523227835,0,nan,nan,nan,0
45.3,1.1119412278500782,5.667611802277007,-10,-0.5935109200477416,-1.4543541137069826,0,nan,nan,nan,0
45.400000000000006,1.0533527116762293,5.521868290270172,-10,-0.5782486951601068,-1.4604894887735322,0,nan,nan,nan,0
45.5,0.9962936025419733,5.375519243179503,-10,-0.5629230587867763,-1.4664647047094175,0,nan,nan,nan,0
45.6,0.9407701576216283,5.22858070982723,-10,-0.5475356915564844,-1.472279106264876,0,nan,nan,nan,0
45.7,0.8867884656866174,5.081068803679369,-10,-0.5320882808674462,-1.4779320558252553,0,nan,nan,nan,0
45.8,0.8343544464377839,4.932999701078744,-10,-0.5165825207023209,-1.4834229334809323,0,nan,nan,nan,0
45.900000000000006,0.7834738498562128,4.784389639471048,-10,-0.5010201114424454,-1.4887511370952968,0,nan,nan,nan,0
46.0,0.7341522555726971,4.635254915624213,-10,-0.48540275968136676,-1.4939160823707778,0,nan,nan,nan,0
46.1,0.6863950722558485,4.485611883841305,-10,-0.4697321780376972,-1.498917202912923,0,nan,nan,nan,0
46.2,0.6402075370189895,4.335476954167069,-10,-0.45401008496730383,-1.5037539502925072,0,nan,nan,nan,0
46.3,0.5955947148458538,4.184866590588436,-10,-0.4382382045748665,-1.5084257941056751,0,nan,nan,nan,0
46.400000000000006,0.5525614980351286,4.033797309228986,-10,-0.4224182664248019,-1.5129322220321055,0,nan,nan,nan,0
46.5,0.5111126056639748,3.8822856765378084,-10,-0.40655200535160196,-1.5172727398911938,0,nan,nan,nan,0
46.6,0.47125258307053386,3.7303483074728225,-10,-0.39064116126959125,-1.521446871696243,0,nan,nan,nan,0
46.7,0.43298580135545883,3.5780018636787103,-10,-0.3746874789821208,-1.525454159706663,0,nan,nan,nan,0
46.8,0.3963164569025981,3.4252630516598424,-10,-0.3586927079902372,-1.5292941644781655,0,nan,nan,nan,0
46.900000000000006,0.36124857091878937,3.2721486209481347,-10,-0.34265860230082107,-1.5329664649109538,0,nan,nan,nan,0
47.0,0.32778598899291467,3.11867536226639,-10,-0.32658692023425256,-1.5364706582959031,0,nan,nan,nan,0
47.1,0.2959323806741736,2.964860105686895,-10,-0.31047942423158026,-1.539806360358719,0,nan,nan,nan,0
47.2,0.2656912390696693,2.810719718785869,-10,-0.29433788066125516,-1.542973205302082,0,nan,nan,nan,0
47.3,0.23706588046137256,2.6562711047937517,-10,-0.27816405962542984,-1.545970845845755,0,nan,nan,nan,0
47.400000000000006,0.21005944394242526,2.5015312007415327,-10,-0.2619597347658418,-1.5487989532646738,0,nan,nan,nan,0
47.5,0.18467489107293567,2.3465169756034645,-10,-0.24572668306931947,-1.551457217424989,0,nan,nan,nan,0
47.6,0.16091500555517513,2.191245428436172,-10,-0.2294666846729099,-1.55394534681808,0,nan,nan,nan,0
47.7,0.13878239292834493,2.0357335865145605,-10,-0.2131815226686715,-1.55626306859252,0,nan,nan,nan,0
47.8,0.1182794802828333,1.879998503464568,-10,-0.19687298290813643,-1.5584101285839975,0,nan,nan,nan,0
47.900000000000006,0.0994085159940532,1.724057257393,-10,-0.1805428538064672,-1.5603862913431905,0,nan,nan,nan,0
48.0,0.08217156947589821,1.5679269490147993,-10,-0.16419292614634504,-1.5621913401615823,0,nan,nan,nan,0
48.1,0.0665705309538005,1.4116246997777153,-10,-0.1478249928815856,-1.5638250770952287,0,nan,nan,nan,0
48.2,0.05260711125743356,1.2551676499847293,-10,-0.1314408489405197,-1.5652873229864652,0,nan,nan,nan,0
48.3,0.040282841633128896,1.0985729569144753,-10,-0.1150422910291644,-1.5665779174835515,0,nan,nan,nan,0
48.400000000000006,0.029599073575926838,0.9418577929396971,-10,-0.0986311174341883,-1.5676967190582567,0,nan,nan,nan,0
48.5,0.020556978681392835,0.7850393436441571,-10,-0.08220912782571457,-1.568643605021381,0,nan,nan,nan,0
48.6,0.013157548517124695,0.6281348059379972,-10,-0.06577812305996207,-1.5694184715362083,0,nan,nan,nan,0
48.7,0.007401594514025334,0.4711613861719169,-10,-0.049339904981762585,-1.5700212336298927,0,nan,nan,nan,0
48.8,0.00328974787731795,0.31413629825035666,-10,-0.032896276226973754,-1.5704518252027784,0,nan,nan,nan,0
48.900000000000006,0.0008224595173178528,0.15707676174368562,-10,-0.016449040024787902,-1.5707101990356473,0,nan,nan,nan,0
49.0,0.0,8.49830834647197e-15,-10,-8.899407689739054e-16,-1.5707963267948963,0,nan,nan,nan,0
49.1,0.0008224595173178528,-0.1570767617436886,-10,0.01644904002478821,-1.5707101990356473,0,nan,nan,nan,0
49.2,0.00328974787731795,-0.31413629825035966,-10,0.032896276226974074,-1.5704518252027784,0,nan,nan,nan,0
49.3,0.007401594514025334,-0.4711613861719199,-10,0.0493399049817629,-1.5700212336298927,0,nan,nan,nan,0
49.400000000000006,0.013157548517124695,-0.6281348059379935,-10,0.0657781230599617,-1.5694184715362083,0,nan,nan,nan,0
49.5,0.020556978681392835,-0.7850393436441535,-10,0.0822091278257142,-1.568643605021381,0,nan,nan,nan,0
49.6,0.029599073575926838,-0.9418577929397002,-10,0.0986311174341886,-1.5676967190582567,0,nan,nan,nan,0
49.7,0.040282841633128896,-1.0985729569144782,-10,0.1150422910291647,-1.5665779174835515,0,nan,nan,nan,0
49.8,0.05260711125743356,-1.2551676499847322,-10,0.13144084894052,-1.5652873229864652,0,nan,nan,nan,0
49.900000000000006,0.0665705309538005,-1.4116246997777182,-10,0.14782499288158588,-1.5638250770952287,0,nan,nan,nan,0
50.0,0.08217156947589821,-1.5679269490147958,-10,0.1641929261463447,-1.5621913401615823,0,nan,nan,nan,0
50.1,0.0994085159940532,-1.7240572573929964,-10,0.1805428538064668,-1.5603862913431905,0,nan,nan,nan,0
50.2,0.1182794802828333,-1.879998503464571,-10,0.1968729829081367,-1.5584101285839975,0,nan,nan,nan,0
50.3,0.1387823929283467,-2.0357335865145636,-10,0.21318152266867182,-1.5562630685925198,0,nan,nan,nan,0
50.400000000000006,0.16091500555517513,-2.1912454284361758,-10,0.2294666846729103,-1.55394534681808,0,nan,nan,nan,0
50.5,0.1846748910729339,-2.346516975603461,-10,0.2457266830693191,-1.551457217424989,0,nan,nan,nan,0
50.6,0.21005944394242704,-2.5015312007415353,-10,0.26195973476584206,-1.5487989532646735,0,nan,nan,nan,0
50.7,0.23706588046137256,-2.6562711047937544,-10,0.27816405962543006,-1.545970845845755,0,nan,nan,nan,0
50.8,0.2656912390696693,-2.810719718785865,-10,0.2943378806612547,-1.542973205302082,0,nan,nan,nan,0
50.900000000000006,0.2959323806741736,-2.9648601056868977,-10,0.31047942423158054,-1.539806360358719,0,nan,nan,nan,0
51.0,0.32778598899291467,-3.118675362266386,-10,0.3265869202342522,-1.5364706582959031,0,nan,nan,nan,0
51.1,0.36124857091878937,-3.272148620948138,-10,0.34265860230082146,-1.5329664649109538,0,nan,nan,nan,0
51.2,0.3963164569025981,-3.4252630516598392,-10,0.3586927079902369,-1.5292941644781655,0,nan,nan,nan,0
51.300000000000004,0.4329858013554606,-3.5780018636787196,-10,0.37468747898212185,-1.525454159706663,0,nan,nan,nan,0
51.4,0.4712525830705321,-3.7303483074728185,-10,0.39064116126959086,-1.5214468716962435,0,nan,nan,nan,0
51.5,0.511112605663973,-3.8822856765378053,-10,0.40655200535160163,-1.517272739891194,0,nan,nan,nan,0
51.6,0.5525614980351286,-4.033797309228989,-10,0.42241826642480224,-1.5129322220321055,0,nan,nan,nan,0
51.7,0.5955947148458556,-4.184866590588446,-10,0.43823820457486756,-1.5084257941056751,0,nan,nan,nan,0
51.800000000000004,0.640207537018993,-4.335476954167078,-10,0.4540100849673048,-1.503753950292507,0,nan,nan,nan,0
51.9,0.6863950722558485,-4.485611883841301,-10,0.4697321780376968,-1.498917202912923,0,nan,nan,nan,0
52.0,0.7341522555726954,-4.635254915624209,-10,0.48540275968136637,-1.493916082370778,0,nan,nan,nan,0
52.1,0.7834738498562146,-4.78438963947105,-10,0.5010201114424456,-1.4887511370952966,0,nan,nan,nan,0
52.2,0.8343544464377839,-4.932999701078747,-10,0.5165825207023212,-1.4834229334809323,0,nan,nan,nan,0
52.300000000000004,0.8867884656866174,-5.081068803679372,-10,0.5320882808674464,-1.4779320558252553,0,nan,nan,nan,0
52.4,0.9407701576216265,-5.228580709827227,-10,0.5475356915564842,-1.472279106264876,0,nan,nan,nan,0
52.5,0.9962936025419715,-5.3755192431795,-10,0.5629230587867761,-1.4664647047094175,0,nan,nan,nan,0
52.6,1.0533527116762276,-5.521868290270168,-10,0.5782486951601064,-1.4604894887735325,0,nan,nan,nan,0
52.7,1.1119412278500782,-5.667611802277009,-10,0.593510920047742,-1.4543541137069826,0,nan,nan,nan,0
52.800000000000004,1.1720527261724936,-5.812733796781551,-10,0.6087080597747342,-1.4480592523227833,0,nan,nan,nan,0
52.9,1.2336806147402815,-5.957218359521706,-10,0.6238384478034543,-1.441605594923423,0,nan,nan,nan,0
53.0,1.2968181353609864,-6.101049646137003,-10,0.6389004249163539,-1.4349938492251604,0,nan,nan,nan,0
53.1,1.3614583642939735,-6.24421188390602,-10,0.6538923393979078,-1.4282247402804191,0,nan,nan,nan,0
53.2,1.4275942130097086,-6.38668937347609,-10,0.6688125472157493,-1.4212990103982763,0,nan,nan,nan,0
53.300000000000004,1.4952184289670996,-6.528466490584916,-10,0.6836594122009569,-1.4142174190630596,0,nan,nan,nan,0
53.4,1.5643235964088085,-6.669527687773914,-10,0.6984313062274748,-1.4069807428510608,0,nan,nan,nan,0
53.5,1.6349021371744819,-6.8098574960932,-10,0.7131266093906594,-1.3995897753453763,0,nan,nan,nan,0
53.6,1.7069463115317802,-6.949440526797927,-10,0.7277437101849183,-1.3920453270488822,0,nan,nan,nan,0
53.7,1.780448219025116,-7.088261473035809,-10,0.7422810056804288,-1.384348225295352,0,nan,nan,nan,0
